measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Campeche,Both,All Ages,Mental disorders,Number,2002,76143.4709428,80126.8103579,72524.3306026
Prevalence,America,Both,All Ages,Substance use disorders,Number,2004,29463191.8943,31335314.1087,27440385.6335
Prevalence,Texas,Both,All Ages,Mental disorders,Number,2003,3549122.11405,3717909.86564,3385177.20702
Prevalence,Ukraine,Both,All Ages,Mental disorders,Number,2004,6399773.23722,6720456.06367,6086797.30282
Prevalence,South East England,Both,All Ages,Substance use disorders,Number,2003,228853.898899,248837.059613,209918.190567
Prevalence,Region of the Americas,Both,All Ages,Mental disorders,Number,2004,122653754.837,127910694.045,117760554.437
Prevalence,Kentucky,Both,All Ages,Substance use disorders,Number,2004,197613.656805,211546.846529,183859.321742
Prevalence,Maine,Both,All Ages,Mental disorders,Number,2004,222066.090883,232353.189066,212407.400736
Prevalence,South Korea,Both,All Ages,Mental disorders,Number,2005,5469913.32854,5691670.79145,5269068.24026
Prevalence,Cuba,Both,All Ages,Mental disorders,Number,2005,1662531.16531,1731682.81297,1593400.27469
Prevalence,High-income Asia Pacific,Both,All Ages,Substance use disorders,Number,2004,3148124.53081,3412005.42216,2908636.00944
Prevalence,Papua,Both,All Ages,Substance use disorders,Number,1996,16009.5160283,18202.3191791,14004.445069
Prevalence,Wales,Both,All Ages,Substance use disorders,Number,2003,81109.4346503,86267.1185827,76274.8706177
Prevalence,Dominican Republic,Both,All Ages,Substance use disorders,Number,2005,188395.087251,207779.042804,169893.809975
Prevalence,Paraná,Both,All Ages,Substance use disorders,Number,2001,377766.288877,416074.129809,340556.346858
Prevalence,Missouri,Both,All Ages,Substance use disorders,Number,2004,232634.310755,248865.964958,216433.211606
Prevalence,Western Pacific Region,Both,All Ages,Substance use disorders,Number,2005,39325973.5452,42554980.9382,36033775.9662
Prevalence,Paraíba,Both,All Ages,Mental disorders,Number,2001,520640.517593,548104.815754,495922.30373
Prevalence,Gunma,Both,All Ages,Mental disorders,Number,2002,237334.006091,247714.5172,227380.390075
Prevalence,African Region,Both,All Ages,Mental disorders,Number,2004,82052088.8469,87340026.9739,77134032.8583
Prevalence,Europe & Central Asia - WB,Both,All Ages,Substance use disorders,Number,2004,29682807.1685,31690551.8252,27760324.5661
Prevalence,South Carolina,Both,All Ages,Mental disorders,Number,2003,705004.680504,737292.492892,674410.536714
Prevalence,Santa Catarina,Both,All Ages,Mental disorders,Number,2000,837272.563409,877729.403472,800914.757817
Prevalence,Benin,Both,All Ages,Substance use disorders,Number,2004,85601.0609188,95184.0149001,77086.8193193
Prevalence,High-middle SDI,Both,All Ages,Mental disorders,Number,2005,161976678.769,169103709.045,155219887.273
Prevalence,El Salvador,Both,All Ages,Mental disorders,Number,2004,601328.412219,632143.765114,571882.850163
Prevalence,High-income Asia Pacific,Both,All Ages,Substance use disorders,Number,2005,3142877.43874,3407718.03378,2897380.72923
Prevalence,Mato Grosso do Sul,Both,All Ages,Substance use disorders,Number,2001,78744.4578263,86829.5533387,71290.3530757
Prevalence,Cuba,Both,All Ages,Substance use disorders,Number,2004,285330.652592,310740.407335,261907.085243
Prevalence,African Union,Both,All Ages,Substance use disorders,Number,2005,13866676.2043,15285325.1743,12572909.456
Prevalence,Guyana,Both,All Ages,Substance use disorders,Number,2004,19298.6426701,21008.6235192,17565.4111176
Prevalence,Florida,Both,All Ages,Mental disorders,Number,1998,2529946.91286,2642911.27449,2424708.52162
Prevalence,California,Both,All Ages,Substance use disorders,Number,2003,1615271.34041,1733926.729,1503773.79444
Prevalence,Rhode Island,Both,All Ages,Substance use disorders,Number,2003,59548.2637394,63621.8475799,55579.2782903
Prevalence,Dominican Republic,Both,All Ages,Mental disorders,Number,2004,1177569.42089,1233181.31294,1122654.39398
Prevalence,Minnesota,Both,All Ages,Mental disorders,Number,2004,825068.580797,864912.0871,788436.927646
Prevalence,South Dakota,Both,All Ages,Substance use disorders,Number,2003,28542.533744,30798.8995864,26408.0706941
Prevalence,Nebraska,Both,All Ages,Mental disorders,Number,2004,289682.376009,303591.344017,277113.119602
Prevalence,G20,Both,All Ages,Substance use disorders,Number,2005,108529606.849,116606036.241,100325321.771
Prevalence,Sonora,Both,All Ages,Mental disorders,Number,1997,215218.904551,226128.747677,204629.814819
Prevalence,Massachusetts,Both,All Ages,Substance use disorders,Number,2004,294975.986502,315775.450018,274694.559295
Prevalence,The Bahamas,Both,All Ages,Mental disorders,Number,2001,40603.5013388,42548.646001,38773.0224387
Prevalence,Guyana,Both,All Ages,Mental disorders,Number,2005,106459.597707,111612.174838,101479.639947
Prevalence,Barbados,Both,All Ages,Mental disorders,Number,2004,35591.1901965,37128.2136322,34121.7216179
Prevalence,Bahia,Both,All Ages,Mental disorders,Number,2003,1990891.83103,2088706.44892,1899173.80844
Prevalence,West Sumatra,Both,All Ages,Substance use disorders,Number,1997,47588.0531408,53870.900886,42277.5706376
Prevalence,Alaska,Both,All Ages,Mental disorders,Number,2004,110937.786808,116289.126179,105969.990773
Prevalence,Jamaica,Both,All Ages,Substance use disorders,Number,2005,60773.6763263,66760.6526075,55314.8022732
Prevalence,Central Asia,Both,All Ages,Substance use disorders,Number,2004,2174457.43107,2355542.22182,2003355.43926
Prevalence,Rondônia,Both,All Ages,Mental disorders,Number,2004,218669.373801,229264.437656,208457.061849
Prevalence,Central Europe,Both,All Ages,Substance use disorders,Number,2001,3292827.24949,3507648.54186,3100800.18242
Prevalence,Antigua and Barbuda,Both,All Ages,Mental disorders,Number,2005,10935.5107064,11435.9844831,10459.7631735
Prevalence,Mauritania,Both,All Ages,Mental disorders,Number,2002,272661.583817,290178.816198,256184.558171
Prevalence,Jamaica,Both,All Ages,Mental disorders,Number,2004,348072.328816,365299.410885,332031.453272
Prevalence,Low SDI,Both,All Ages,Substance use disorders,Number,2005,15503577.8648,17209173.0391,13915113.3191
Prevalence,Utah,Both,All Ages,Mental disorders,Number,2003,415894.798683,434632.089128,398891.125164
Prevalence,Rio Grande do Norte,Both,All Ages,Substance use disorders,Number,2001,96444.0181066,106245.709185,86915.6777269
Prevalence,West Sulawesi,Both,All Ages,Mental disorders,Number,2001,99351.9324316,106738.89709,92021.5555126
Prevalence,European Region,Both,All Ages,Substance use disorders,Number,2004,29765900.5825,31777977.2442,27839138.2438
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Mental disorders,Number,2005,14466.050521,15181.1020252,13816.8097244
Prevalence,Trinidad and Tobago,Both,All Ages,Substance use disorders,Number,2005,32569.4860819,35838.1358853,29641.362767
Prevalence,New Hampshire,Both,All Ages,Substance use disorders,Number,2004,59544.5063967,63636.4442087,55684.4808421
Prevalence,Australasia,Both,All Ages,Substance use disorders,Number,2005,743777.349354,793601.066662,700875.788218
Prevalence,Eastern Mediterranean Region,Both,All Ages,Substance use disorders,Number,2004,10527901.8841,11537065.8525,9573089.70234
Prevalence,World Bank Low Income,Both,All Ages,Mental disorders,Number,2005,55187818.9306,59068114.4194,51511324.5333
Prevalence,The Bahamas,Both,All Ages,Substance use disorders,Number,2005,9565.1562194,10432.1810338,8676.81388757
Prevalence,Gorontalo,Both,All Ages,Mental disorders,Number,2002,92264.3511008,99230.7872534,85611.7435131
Prevalence,Vermont,Both,All Ages,Substance use disorders,Number,2003,28579.3464684,30818.9962803,26396.9390956
Prevalence,New Mexico,Both,All Ages,Mental disorders,Number,2004,327412.711862,341763.201508,313134.982247
Prevalence,Oman,Both,All Ages,Substance use disorders,Number,1998,44453.120889,50828.1505519,38896.7501483
Prevalence,Afghanistan,Both,All Ages,Substance use disorders,Number,2001,349862.697868,396533.116488,304355.179694
Prevalence,Santa Catarina,Both,All Ages,Substance use disorders,Number,2001,196729.839314,215891.69767,176392.629948
Prevalence,Nuevo León,Both,All Ages,Mental disorders,Number,2000,401746.461243,422829.645988,382751.84041
Prevalence,Eastern Europe,Both,All Ages,Substance use disorders,Number,2003,13692930.1372,14827494.5712,12593198.3031
Prevalence,West Midlands,Both,All Ages,Substance use disorders,Number,2003,161705.236099,175598.885243,148935.531173
Prevalence,Low-middle SDI,Both,All Ages,Substance use disorders,Number,2005,25984722.5523,28293433.501,23726345.4351
Prevalence,Ghana,Both,All Ages,Mental disorders,Number,2000,1986219.24072,2108972.01428,1868355.75754
Prevalence,Jordan,Both,All Ages,Substance use disorders,Number,2004,100146.732668,113126.215432,88209.796865
Prevalence,Saudi Arabia,Both,All Ages,Substance use disorders,Number,2003,455558.078661,518613.586866,403876.090563
Prevalence,North West England,Both,All Ages,Mental disorders,Number,2001,967500.548226,1014583.99303,927422.871589
Prevalence,West Virginia,Both,All Ages,Mental disorders,Number,2003,317549.325505,331111.4286,303592.900704
Prevalence,Trinidad and Tobago,Both,All Ages,Mental disorders,Number,2004,185540.610504,194054.385531,177628.909347
Prevalence,West Kalimantan,Both,All Ages,Substance use disorders,Number,2003,47302.7533541,53459.9401583,41774.0964455
Prevalence,Niigata,Both,All Ages,Substance use disorders,Number,2001,30103.7305385,33007.4986742,27522.8777102
Prevalence,Western Europe,Both,All Ages,Mental disorders,Number,2005,61107725.4341,63280748.0732,58957437.1369
Prevalence,Sweden except Stockholm,Both,All Ages,Mental disorders,Number,2004,1112626.67185,1161480.02009,1065182.49617
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,All Ages,Mental disorders,Number,2004,226560312.287,237751452.384,215806854.48
Prevalence,Bangladesh,Both,All Ages,Mental disorders,Number,2005,16045166.5304,17001755.2704,15127966.9984
Prevalence,Ethiopia,Both,All Ages,Mental disorders,Number,2005,8876952.58096,9601882.24909,8177023.08797
Prevalence,Oman,Both,All Ages,Mental disorders,Number,1999,297972.282008,314743.945485,281993.749693
Prevalence,Bengkulu,Both,All Ages,Mental disorders,Number,2003,172707.345594,185100.283108,160967.719422
Prevalence,Commonwealth High Income,Both,All Ages,Substance use disorders,Number,2004,3817166.26853,4057056.19782,3587114.95849
Prevalence,Rio de Janeiro,Both,All Ages,Mental disorders,Number,2001,2230849.03389,2338590.32499,2134323.38927
Prevalence,Wisconsin,Both,All Ages,Substance use disorders,Number,2003,259704.759423,279435.555366,240991.164256
Prevalence,Niger,Both,All Ages,Substance use disorders,Number,1996,97478.0916369,108443.977791,87402.8396275
Prevalence,North Carolina,Both,All Ages,Substance use disorders,Number,2004,379223.850182,404443.57936,353593.555389
Prevalence,Brazil,Both,All Ages,Mental disorders,Number,2002,26748329.403,27937819.7011,25629473.7519
Prevalence,Kenya,Both,All Ages,Mental disorders,Number,2005,3883389.87007,4142557.9171,3651728.105
Prevalence,African Region,Both,All Ages,Substance use disorders,Number,2001,10324886.4939,11410242.6725,9348616.39563
Prevalence,Costa Rica,Both,All Ages,Mental disorders,Number,2004,437160.304533,458946.495441,416571.806642
Prevalence,Bolivia,Both,All Ages,Substance use disorders,Number,2004,204487.452326,223168.059701,187234.778161
Prevalence,Europe,Both,All Ages,Mental disorders,Number,2004,112464330.132,116869341.224,108226525.924
Prevalence,India,Both,All Ages,Substance use disorders,Number,2005,21055882.4909,23184099.5869,18949219.295
Prevalence,Yorkshire and the Humber,Both,All Ages,Mental disorders,Number,2003,713510.986143,748281.122386,683395.419103
Prevalence,Rwanda,Both,All Ages,Mental disorders,Number,2000,936390.736571,1001397.87211,873643.795615
Prevalence,Austria,Both,All Ages,Substance use disorders,Number,2005,215584.998255,234456.903942,198068.142454
Prevalence,Bengkulu,Both,All Ages,Substance use disorders,Number,1999,17268.9215833,19589.3113001,15230.5463467
Prevalence,Oregon,Both,All Ages,Substance use disorders,Number,2003,192013.047903,204955.038035,178604.972114
Prevalence,Saint Vincent and the Grenadines,Both,All Ages,Substance use disorders,Number,2004,3116.82834654,3389.4456609,2855.11531559
Prevalence,Jordan,Both,All Ages,Mental disorders,Number,2004,719666.779161,766892.270787,673259.410047
Prevalence,South Africa,Both,All Ages,Substance use disorders,Number,1996,1186355.82845,1294434.69111,1082056.9407
Prevalence,Rio Grande do Sul,Both,All Ages,Mental disorders,Number,2001,1624791.35066,1699160.61136,1558612.8464
Prevalence,Andorra,Both,All Ages,Mental disorders,Number,2005,11531.0554724,12039.9505867,11081.3664062
Prevalence,Denmark,Both,All Ages,Mental disorders,Number,2005,756737.09758,787485.325667,729758.837151
Prevalence,Latin America & Caribbean - WB,Both,All Ages,Substance use disorders,Number,2004,15418695.7229,16652003.0506,14217745.3263
Prevalence,Bermuda,Both,All Ages,Mental disorders,Number,1999,8757.97570579,9123.130217,8405.43157126
Prevalence,Morocco,Both,All Ages,Substance use disorders,Number,2004,601684.004691,674146.786448,533687.579411
Prevalence,North West England,Both,All Ages,Mental disorders,Number,2003,966832.811092,1013793.00912,926408.101426
Prevalence,Iran,Both,All Ages,Mental disorders,Number,2000,11413482.8202,12081775.7354,10774425.2924
Prevalence,Benin,Both,All Ages,Mental disorders,Number,2001,696218.917051,742092.169446,650985.877232
Prevalence,Estonia,Both,All Ages,Mental disorders,Number,1998,182274.79781,189879.283649,174831.795499
Prevalence,Lebanon,Both,All Ages,Mental disorders,Number,2004,850470.342357,893536.167165,807346.879602
Prevalence,Sub-Saharan Africa,Both,All Ages,Mental disorders,Number,2005,80726237.0787,85925661.2633,75815441.4914
Prevalence,Qatar,Both,All Ages,Mental disorders,Number,2004,108006.732627,113061.393397,102902.340678
Prevalence,Greece,Both,All Ages,Mental disorders,Number,2005,1746931.12444,1816043.02421,1684729.15314
Prevalence,Africa,Both,All Ages,Substance use disorders,Number,2004,14106523.3889,15531618.4948,12785492.1312
Prevalence,Vietnam,Both,All Ages,Mental disorders,Number,2002,8079442.7789,8602702.07581,7582800.55918
Prevalence,Mozambique,Both,All Ages,Mental disorders,Number,2005,2181302.87214,2338051.95395,2033837.59726
Prevalence,Madagascar,Both,All Ages,Substance use disorders,Number,2005,293591.154591,328636.896429,262207.3616
Prevalence,Finland,Both,All Ages,Substance use disorders,Number,2005,179958.738074,192572.181754,168472.873948
Prevalence,Saudi Arabia,Both,All Ages,Substance use disorders,Number,2004,474496.5062,540319.26401,419456.574744
Prevalence,Germany,Both,All Ages,Mental disorders,Number,2001,12402124.0833,12836931.4819,11978004.0491
Prevalence,High SDI,Both,All Ages,Mental disorders,Number,2001,149267223.659,154732315.038,143982399.272
Prevalence,Rwanda,Both,All Ages,Substance use disorders,Number,2005,217570.947489,248076.676363,190108.834933
Prevalence,Eastern Mediterranean Region,Both,All Ages,Substance use disorders,Number,2001,9346892.87314,10276123.5546,8487395.52946
Prevalence,South-East Asia Region,Both,All Ages,Substance use disorders,Number,2004,28722829.533,31532226.9134,25873688.595
Prevalence,New Jersey,Both,All Ages,Mental disorders,Number,1995,1314758.33815,1381332.43404,1258931.6056
Prevalence,Vietnam,Both,All Ages,Mental disorders,Number,2003,8170068.62969,8680051.15185,7666772.04681
Prevalence,Barbados,Both,All Ages,Substance use disorders,Number,2004,6360.05804292,6884.3578225,5832.11448027
Prevalence,South Asia,Both,All Ages,Mental disorders,Number,2004,199978287.797,219355723.369,181275979.059
Prevalence,West Java,Both,All Ages,Substance use disorders,Number,2002,423253.013541,475611.884293,372671.547151
Prevalence,East Nusa Tenggara,Both,All Ages,Substance use disorders,Number,2000,41166.7439898,46741.1209656,36241.0660169
Prevalence,East Java,Both,All Ages,Mental disorders,Number,2002,4037278.04039,4299987.34103,3800514.97512
Prevalence,Kazakhstan,Both,All Ages,Mental disorders,Number,2003,1711199.50461,1797111.20333,1632450.23639
Prevalence,Chad,Both,All Ages,Mental disorders,Number,1999,816574.782198,875781.680105,757590.191006
Prevalence,Turkey,Both,All Ages,Mental disorders,Number,2004,9698131.73337,10206916.9354,9207510.46637
Prevalence,Philippines,Both,All Ages,Substance use disorders,Number,2003,1204988.81047,1332349.16699,1085577.3845
Prevalence,Mongolia,Both,All Ages,Substance use disorders,Number,1999,62976.6947427,69413.6862545,56613.4668364
Prevalence,Uganda,Both,All Ages,Substance use disorders,Number,1999,318938.180602,358062.155601,283098.35897
Prevalence,Western Pacific Region,Both,All Ages,Mental disorders,Number,2004,203844648.773,213285964.709,195141282.501
Prevalence,North Korea,Both,All Ages,Mental disorders,Number,2002,2737210.93047,2878133.47601,2597505.07308
Prevalence,Chile,Both,All Ages,Substance use disorders,Number,2004,553453.779849,612252.778091,499355.891532
Prevalence,World Bank High Income,Both,All Ages,Substance use disorders,Number,2004,32035784.6672,33879063.7852,30193075.8756
Prevalence,Sweden,Both,All Ages,Substance use disorders,Number,2004,190201.009575,209147.692488,174505.237189
Prevalence,Nicaragua,Both,All Ages,Substance use disorders,Number,2000,108220.002889,118733.558924,98616.672272
Prevalence,World Bank Upper Middle Income,Both,All Ages,Substance use disorders,Number,2004,65242897.6214,70268818.7541,60299800.6424
Prevalence,Banten,Both,All Ages,Substance use disorders,Number,2002,128942.122392,145872.43866,114322.064921
Prevalence,Region of the Americas,Both,All Ages,Mental disorders,Number,2002,119060962.581,124064641.401,114252587.763
Prevalence,Hokkaid?,Both,All Ages,Mental disorders,Number,2004,665867.77333,694772.210004,637831.555969
Prevalence,Democratic Republic of the Congo,Both,All Ages,Mental disorders,Number,2005,6501973.6207,6996503.79542,6046476.1872
Prevalence,Portugal,Both,All Ages,Mental disorders,Number,2004,1663036.87516,1728996.3863,1600343.49545
Prevalence,Central Sulawesi,Both,All Ages,Substance use disorders,Number,2003,27230.0686124,30636.2012368,24054.0793361
Prevalence,Niger,Both,All Ages,Mental disorders,Number,2001,1193414.41933,1298167.71929,1089909.47329
Prevalence,Spain,Both,All Ages,Substance use disorders,Number,2000,843998.156061,899491.097734,794279.987806
Prevalence,Iceland,Both,All Ages,Substance use disorders,Number,2005,5222.12414685,5740.69662247,4767.14369771
Prevalence,Bangladesh,Both,All Ages,Substance use disorders,Number,2004,2248900.956,2532049.07087,1994851.7377
Prevalence,OECD Countries,Both,All Ages,Mental disorders,Number,2004,169518465.004,175877577.258,163180320.484
Prevalence,Central Kalimantan,Both,All Ages,Mental disorders,Number,2004,208785.498913,223520.324733,195248.283474
Prevalence,Cameroon,Both,All Ages,Substance use disorders,Number,2004,223475.261897,247665.748562,201101.088766
Prevalence,Southern Latin America,Both,All Ages,Mental disorders,Number,2004,8573507.23345,8909168.85827,8236117.63573
Prevalence,Djibouti,Both,All Ages,Substance use disorders,Number,2005,14614.1236454,16463.3253552,12927.7533174
Prevalence,Zimbabwe,Both,All Ages,Mental disorders,Number,2005,1271453.38045,1349775.40918,1196137.25351
Prevalence,Malta,Both,All Ages,Substance use disorders,Number,2004,7231.64427327,7879.28363152,6621.30940769
Prevalence,Equatorial Guinea,Both,All Ages,Substance use disorders,Number,2005,12587.4975327,14177.6118139,11271.0515507
Prevalence,Maldives,Both,All Ages,Substance use disorders,Number,2004,3970.40956042,4477.41870293,3481.73023309
Prevalence,Gifu,Both,All Ages,Substance use disorders,Number,2004,25286.1538049,27800.0400163,23189.806262
Prevalence,Canada,Both,All Ages,Mental disorders,Number,2004,4588779.71917,4758994.46879,4422138.03788
Prevalence,High-income,Both,All Ages,Mental disorders,Number,2002,145936969.712,151297107.969,140815373.194
Prevalence,Ky?to,Both,All Ages,Mental disorders,Number,2003,311079.995838,325094.745344,297579.119079
Prevalence,Africa,Both,All Ages,Mental disorders,Number,2003,102938562.517,109483613.37,96728392.5042
Prevalence,Australia,Both,All Ages,Substance use disorders,Number,2003,631288.768539,665819.883888,598211.745765
Prevalence,Russian Federation,Both,All Ages,Mental disorders,Number,2001,18496750.0954,19383954.5145,17660893.9947
Prevalence,Burundi,Both,All Ages,Mental disorders,Number,2005,863766.782142,928461.988108,798512.195592
Prevalence,Latin America & Caribbean - WB,Both,All Ages,Mental disorders,Number,2004,69709644.64,72692585.3942,66740741.1616
Prevalence,Zambia,Both,All Ages,Substance use disorders,Number,2005,188923.664656,213167.953342,166895.001352
Prevalence,East Nusa Tenggara,Both,All Ages,Mental disorders,Number,2002,443456.826637,477182.070966,412014.153435
Prevalence,Palestine,Both,All Ages,Substance use disorders,Number,2003,54874.5560297,61461.9273769,48693.1862239
Prevalence,G20,Both,All Ages,Mental disorders,Number,2004,572570777.049,604148852.422,542578639.124
Prevalence,Georgia,Both,All Ages,Substance use disorders,Number,2000,105416.658528,114047.644672,97417.8207083
Prevalence,Morelos,Both,All Ages,Mental disorders,Number,2003,166722.928231,174898.052505,158668.506357
Prevalence,Latin America and Caribbean,Both,All Ages,Substance use disorders,Number,2004,13726954.9502,14880787.4655,12584926.979
Prevalence,Sierra Leone,Both,All Ages,Substance use disorders,Number,2001,50786.3316331,56535.4323565,45631.3159613
Prevalence,Pará,Both,All Ages,Mental disorders,Number,1998,801191.425745,845237.608717,761295.886093
Prevalence,Minas Gerais,Both,All Ages,Mental disorders,Number,1999,2670779.18011,2803640.92158,2553958.22192
Prevalence,Jalisco,Both,All Ages,Mental disorders,Number,2001,661758.828498,695831.083705,630521.220307
Prevalence,Indonesia,Both,All Ages,Substance use disorders,Number,2005,2648530.03499,2961064.45531,2356976.27613
Prevalence,Namibia,Both,All Ages,Substance use disorders,Number,2005,41714.2870964,46377.1625503,37250.4649283
Prevalence,Southeast Asia,Both,All Ages,Mental disorders,Number,2005,62885253.0614,66711547.2731,59317617.3743
Prevalence,Seychelles,Both,All Ages,Mental disorders,Number,1999,8459.68812863,8905.43132734,8044.97512059
Prevalence,West Sumatra,Both,All Ages,Substance use disorders,Number,2003,51488.7223183,57953.1113424,45548.1608694
Prevalence,Four World Regions,Both,All Ages,Substance use disorders,Number,2004,149322586.17,160472931.001,137769685.857
Prevalence,Angola,Both,All Ages,Substance use disorders,Number,2005,265535.496499,293992.511356,235360.220627
Prevalence,Ghana,Both,All Ages,Substance use disorders,Number,2000,243411.412367,268678.22413,220386.358036
Prevalence,Malta,Both,All Ages,Mental disorders,Number,2005,58523.8930223,61000.8079429,56218.5728078
Prevalence,Tanzania,Both,All Ages,Mental disorders,Number,2005,4203578.82732,4481462.52747,3960709.02279
Prevalence,United Arab Emirates,Both,All Ages,Substance use disorders,Number,2004,187710.471035,212298.882607,166662.882971
Prevalence,Cambodia,Both,All Ages,Mental disorders,Number,2005,1569565.2115,1692649.43025,1452325.38832
Prevalence,Maldives,Both,All Ages,Substance use disorders,Number,2003,3807.88358091,4282.84132882,3349.1294231
Prevalence,World Bank Income Levels,Both,All Ages,Substance use disorders,Number,2004,149449440.656,160612629.588,137891990.917
Prevalence,Rondônia,Both,All Ages,Substance use disorders,Number,2004,48872.839472,54046.5168451,44197.2963372
Prevalence,Botswana,Both,All Ages,Mental disorders,Number,2005,215809.450265,227473.233136,205234.901066
Prevalence,South Korea,Both,All Ages,Substance use disorders,Number,2005,1479278.43259,1632553.51597,1339701.66598
Prevalence,Tennessee,Both,All Ages,Mental disorders,Number,1999,964384.64432,1008634.82353,925485.096418
Prevalence,Sweden except Stockholm,Both,All Ages,Substance use disorders,Number,2004,144903.645275,160335.617176,132173.002088
Prevalence,Four World Regions,Both,All Ages,Mental disorders,Number,2002,805089555.064,849972379.954,763360768.434
Prevalence,Australia,Both,All Ages,Mental disorders,Number,2005,3450244.59447,3565454.42408,3337778.89107
Prevalence,Portugal,Both,All Ages,Mental disorders,Number,1999,1615111.77052,1678559.82622,1554827.02701
Prevalence,West Virginia,Both,All Ages,Substance use disorders,Number,1995,78047.0751508,84685.5204274,71775.8361459
Prevalence,West Kalimantan,Both,All Ages,Substance use disorders,Number,2002,46491.0185586,52506.1192707,41035.1783911
Prevalence,Tajikistan,Both,All Ages,Substance use disorders,Number,2003,148947.743614,163676.200257,135541.930238
Prevalence,Cote d'Ivoire,Both,All Ages,Substance use disorders,Number,1999,209313.791281,231431.95306,187689.534273
Prevalence,Chad,Both,All Ages,Mental disorders,Number,2004,962657.960458,1032598.44986,898496.234083
Prevalence,Low-middle SDI,Both,All Ages,Mental disorders,Number,2004,175007466.922,187750662.372,162444368.944
Prevalence,Cyprus,Both,All Ages,Mental disorders,Number,1999,124959.824877,130321.378203,119940.011568
Prevalence,Nicaragua,Both,All Ages,Substance use disorders,Number,2003,115727.436727,126546.267813,105748.550651
Prevalence,Myanmar,Both,All Ages,Substance use disorders,Number,2005,682591.566226,750309.74653,619609.977742
Prevalence,Maldives,Both,All Ages,Mental disorders,Number,2005,32909.4744569,34893.1611765,31030.7839657
Prevalence,East Kalimantan,Both,All Ages,Substance use disorders,Number,2002,31297.6092689,35609.9954154,27689.9880679
Prevalence,Western Europe,Both,All Ages,Substance use disorders,Number,2005,9433782.90897,9972702.82475,8916649.13115
Prevalence,High SDI,Both,All Ages,Mental disorders,Number,2004,152288684.242,157835677.868,146769225.091
Prevalence,Sub-Saharan Africa - WB,Both,All Ages,Mental disorders,Number,2004,83116243.4277,88594152.0111,78062435.8712
Prevalence,Brunei,Both,All Ages,Mental disorders,Number,2005,39345.2528207,41092.1584813,37603.4156269
Prevalence,Amapá,Both,All Ages,Substance use disorders,Number,2004,17896.6482387,19767.1282181,16059.4753611
Prevalence,South Asia - WB,Both,All Ages,Substance use disorders,Number,2004,26818622.6797,29530726.0252,24169963.8884
Prevalence,The Gambia,Both,All Ages,Substance use disorders,Number,2004,17113.4539731,19007.4395333,15352.8430462
Prevalence,Brazil,Both,All Ages,Mental disorders,Number,2003,27300381.9972,28523231.5,26177379.6671
Prevalence,Santa Catarina,Both,All Ages,Mental disorders,Number,2004,921185.914281,962814.748282,881758.114094
Prevalence,Oman,Both,All Ages,Substance use disorders,Number,2003,49074.7739662,56463.3832379,43239.9583754
Prevalence,South Sumatra,Both,All Ages,Substance use disorders,Number,1997,70485.3072506,80087.0429208,61844.927301
Prevalence,Sergipe,Both,All Ages,Substance use disorders,Number,2004,76328.5556837,84033.6950823,69065.5060309
Prevalence,North America,Both,All Ages,Substance use disorders,Number,2004,14165785.9736,15073032.5364,13273264.2856
Prevalence,Belgium,Both,All Ages,Mental disorders,Number,2005,1505457.32838,1562912.42345,1450338.8637
Prevalence,Greenland,Both,All Ages,Mental disorders,Number,2004,9778.81162735,10209.6336218,9390.4395032
Prevalence,Cyprus,Both,All Ages,Substance use disorders,Number,2005,16519.3082179,18461.7103016,14817.2951128
Prevalence,France,Both,All Ages,Mental disorders,Number,2005,9642960.28688,9983169.24152,9311191.55422
Prevalence,Marshall Islands,Both,All Ages,Substance use disorders,Number,2005,972.638447393,1071.50503773,873.908375101
Prevalence,Maranhão,Both,All Ages,Mental disorders,Number,2003,870157.977225,915814.266813,827963.101083
Prevalence,Kansas,Both,All Ages,Substance use disorders,Number,1999,101128.729876,109098.824259,93529.6617701
Prevalence,Germany,Both,All Ages,Substance use disorders,Number,2005,2137355.28799,2275551.14288,2008745.5737
Prevalence,Mauritania,Both,All Ages,Mental disorders,Number,2004,285437.076668,303363.537211,268589.182797
Prevalence,North America,Both,All Ages,Mental disorders,Number,2002,52439079.914,54688120.6382,50352062.5385
Prevalence,South Sudan,Both,All Ages,Mental disorders,Number,2001,792142.336996,843140.173682,745373.123899
Prevalence,Papua New Guinea,Both,All Ages,Mental disorders,Number,2005,671588.297668,716695.106148,627779.562617
Prevalence,"Southeast Asia, East Asia, and Oceania",Both,All Ages,Mental disorders,Number,2005,228439461.32,239539082.738,217709420.481
Prevalence,Riau Islands,Both,All Ages,Substance use disorders,Number,2002,19490.8313839,22145.826045,17256.0674771
Prevalence,East Asia,Both,All Ages,Mental disorders,Number,2005,164573560.139,172315659.995,157298477.662
Prevalence,World Bank Regions,Both,All Ages,Substance use disorders,Number,2004,149449440.656,160612629.588,137891990.917
Prevalence,Sub-Saharan Africa - WB,Both,All Ages,Mental disorders,Number,2000,74970630.9382,79854166.2877,70242027.9315
Prevalence,Thailand,Both,All Ages,Mental disorders,Number,2005,8074494.84388,8522707.84829,7644576.00673
Prevalence,Bahrain,Both,All Ages,Mental disorders,Number,2003,109461.91205,114988.594888,104295.296024
