measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,China,Both,All Ages,Alcohol use disorders,Number,2013,21539.0532293,23893.9683334,12693.8565964
Deaths,China,Both,All Ages,Drug use disorders,Number,2013,30384.7684311,38606.0945231,27631.7103074
Deaths,Bermuda,Both,All Ages,Alcohol use disorders,Number,2013,0.466816014774,0.539064179182,0.400644844747
Deaths,Bermuda,Both,All Ages,Drug use disorders,Number,2013,1.20335592171,1.48221193279,0.974604563848
Deaths,Saudi Arabia,Both,All Ages,Alcohol use disorders,Number,2012,63.4693973165,77.2558448986,43.925547617
Deaths,Saudi Arabia,Both,All Ages,Drug use disorders,Number,2012,218.706002886,262.265950145,136.71036186
Deaths,El Salvador,Both,All Ages,Alcohol use disorders,Number,2000,906.187017903,1054.97223746,593.872569324
Deaths,El Salvador,Both,All Ages,Drug use disorders,Number,2000,18.2778304912,21.5807835874,15.781112954
Deaths,El Salvador,Both,All Ages,Eating disorders,Number,2000,1.25079637937,1.59538603331,0.629252816636
Deaths,Burkina Faso,Both,All Ages,Alcohol use disorders,Number,2013,151.266535007,195.894506293,121.814808836
Deaths,Burkina Faso,Both,All Ages,Drug use disorders,Number,2013,26.1272183574,33.113025062,19.3097121201
Deaths,Burkina Faso,Both,All Ages,Eating disorders,Number,2013,0.423590945185,0.985333623818,0.218022074867
Deaths,Burundi,Both,All Ages,Alcohol use disorders,Number,2012,127.412113657,188.438868663,76.9157925533
Deaths,Burundi,Both,All Ages,Drug use disorders,Number,2012,23.4842708117,32.4707006403,13.7164371601
Deaths,Puerto Rico,Both,All Ages,Alcohol use disorders,Number,2009,124.512136479,137.548805036,112.228890255
Deaths,Puerto Rico,Both,All Ages,Drug use disorders,Number,2009,182.522318294,226.438826521,147.960922722
Deaths,Puerto Rico,Both,All Ages,Eating disorders,Number,2009,0.310772417683,0.381181809072,0.247390738348
Deaths,Turkmenistan,Both,All Ages,Eating disorders,Number,2007,0.0706113453058,0.0961250321945,0.0499146019453
Deaths,Tunisia,Both,All Ages,Alcohol use disorders,Number,2013,27.3654466214,39.7330274975,17.1973174235
Deaths,Tunisia,Both,All Ages,Drug use disorders,Number,2013,98.3348375041,127.24039743,69.0690669801
Deaths,Tunisia,Both,All Ages,Eating disorders,Number,2013,0.282847073493,0.424662189547,0.187327873499
Deaths,Palestine,Both,All Ages,Alcohol use disorders,Number,2013,6.97601779285,10.392939027,5.37983163948
Deaths,Palestine,Both,All Ages,Drug use disorders,Number,2013,44.3796109575,66.3089731625,36.2019805036
Deaths,Palestine,Both,All Ages,Eating disorders,Number,2013,0.241358805204,0.335393699721,0.132910556032
Deaths,Oman,Both,All Ages,Eating disorders,Number,2013,0.0515191707112,0.0658002672525,0.0365500750616
Deaths,Algeria,Both,All Ages,Alcohol use disorders,Number,2013,97.2863730782,131.839682673,70.4558681254
Deaths,Algeria,Both,All Ages,Drug use disorders,Number,2013,334.240105903,407.450883849,252.83724769
Deaths,Algeria,Both,All Ages,Eating disorders,Number,2013,1.09721843815,1.61262706701,0.770790721851
Deaths,Maldives,Both,All Ages,Eating disorders,Number,2013,0.0420720947418,0.0669826447887,0.0274208700719
Deaths,Suriname,Both,All Ages,Eating disorders,Number,1998,0.043702106083,0.0555318364144,0.0266994843094
Deaths,Comoros,Both,All Ages,Alcohol use disorders,Number,2005,4.73752965059,7.20879754083,2.83821023379
Deaths,Comoros,Both,All Ages,Drug use disorders,Number,2005,1.21069226949,1.54040345124,0.851833888116
Deaths,Comoros,Both,All Ages,Eating disorders,Number,2005,0.0214421673525,0.0421299275454,0.0132932060157
Deaths,Senegal,Both,All Ages,Alcohol use disorders,Number,2011,83.265854491,141.967460313,24.3415853662
Deaths,Senegal,Both,All Ages,Drug use disorders,Number,2011,92.7277899528,132.975625821,53.2258178585
Deaths,Senegal,Both,All Ages,Eating disorders,Number,2011,0.386867998322,0.812192720537,0.236412822338
Deaths,Hungary,Both,All Ages,Alcohol use disorders,Number,2013,445.500434872,494.961739603,399.45914787
Deaths,Hungary,Both,All Ages,Drug use disorders,Number,2013,91.9967163732,100.752189337,82.2284193018
Deaths,Hungary,Both,All Ages,Eating disorders,Number,2013,0.484814129733,0.598937472902,0.394078836222
Deaths,South Korea,Both,All Ages,Eating disorders,Number,2011,5.94567883896,7.41650064787,4.06019398943
Deaths,Syria,Both,All Ages,Alcohol use disorders,Number,2013,30.5761154533,42.196195519,22.7627483304
Deaths,Syria,Both,All Ages,Drug use disorders,Number,2013,139.173656983,175.357328418,114.055285017
Deaths,Syria,Both,All Ages,Eating disorders,Number,2013,0.299547604803,0.383683486687,0.230249396513
Deaths,Kuwait,Both,All Ages,Alcohol use disorders,Number,2013,5.97345883734,7.40189824169,4.68179945258
Deaths,Kuwait,Both,All Ages,Drug use disorders,Number,2013,26.882118001,35.3932485103,19.7937516619
Deaths,Cambodia,Both,All Ages,Alcohol use disorders,Number,2013,240.749912327,396.852823959,142.754222069
Deaths,Cambodia,Both,All Ages,Drug use disorders,Number,2013,75.8139962279,134.96643538,44.642697577
Deaths,Cambodia,Both,All Ages,Eating disorders,Number,2013,0.712114860216,1.18521749379,0.470605745963
Deaths,Madagascar,Both,All Ages,Alcohol use disorders,Number,2013,195.923052349,354.75188387,137.272265232
Deaths,Madagascar,Both,All Ages,Drug use disorders,Number,2013,46.6615320942,64.3341189354,31.6560982132
Deaths,Madagascar,Both,All Ages,Eating disorders,Number,2013,0.75273876583,1.37501245205,0.386752873267
Deaths,Vietnam,Both,All Ages,Alcohol use disorders,Number,2006,712.30743144,971.91138145,453.220834794
Deaths,Vietnam,Both,All Ages,Drug use disorders,Number,2006,929.203155036,1330.30001948,482.938572504
Deaths,Vietnam,Both,All Ages,Eating disorders,Number,2006,3.88284338676,7.13476982942,2.35934614927
Deaths,Cape Verde,Both,All Ages,Alcohol use disorders,Number,2006,4.4091656739,10.9906640073,2.37927066335
Deaths,Cape Verde,Both,All Ages,Drug use disorders,Number,2006,12.9347806904,18.2671419849,9.3753927363
Deaths,Honduras,Both,All Ages,Alcohol use disorders,Number,2004,196.398899721,295.081018321,111.610182388
Deaths,Honduras,Both,All Ages,Drug use disorders,Number,2004,51.3734101039,77.1210849879,31.7838430439
Deaths,Honduras,Both,All Ages,Eating disorders,Number,2004,0.899773829076,1.44072000849,0.400127640218
Deaths,Azerbaijan,Both,All Ages,Alcohol use disorders,Number,2001,490.693903774,901.133905731,354.117454401
Deaths,Azerbaijan,Both,All Ages,Drug use disorders,Number,2001,142.445024903,177.987555884,119.421947536
Deaths,Azerbaijan,Both,All Ages,Eating disorders,Number,2001,0.201423472283,0.302446588541,0.127943028897
Deaths,Tanzania,Both,All Ages,Alcohol use disorders,Number,2013,542.058517508,689.417447848,415.04004167
Deaths,Lebanon,Both,All Ages,Eating disorders,Number,2013,0.129298976936,0.201308757164,0.0672414329158
Deaths,Greenland,Both,All Ages,Eating disorders,Number,2013,0.00973961204759,0.0196962473104,0.00483218752827
Deaths,Maldives,Both,All Ages,Alcohol use disorders,Number,2013,0.751190229749,1.06712456662,0.541647728041
Deaths,Maldives,Both,All Ages,Drug use disorders,Number,2013,1.90270932842,2.92799746442,1.47999913318
Deaths,Yemen,Both,All Ages,Alcohol use disorders,Number,2013,51.9672906692,83.5393839549,33.2061806392
Deaths,Yemen,Both,All Ages,Drug use disorders,Number,2013,149.905186893,260.893504972,90.5723435562
Deaths,Bangladesh,Both,All Ages,Alcohol use disorders,Number,2013,629.797777748,829.13399429,525.467240277
Deaths,Bangladesh,Both,All Ages,Drug use disorders,Number,2013,774.425325411,1111.14349034,557.416746785
Deaths,Bhutan,Both,All Ages,Eating disorders,Number,2013,0.0267881577398,0.0415794355841,0.0173008163045
Deaths,Yemen,Both,All Ages,Eating disorders,Number,2013,0.519202562547,0.909661619448,0.298138936747
Deaths,Congo,Both,All Ages,Eating disorders,Number,2010,0.244902678713,0.491967219888,0.102198405074
Deaths,Eritrea,Both,All Ages,Alcohol use disorders,Number,2008,42.885378344,91.4967187824,28.361535447
Deaths,Eritrea,Both,All Ages,Drug use disorders,Number,2008,8.73078668178,11.5652977307,6.26263526878
Deaths,Eritrea,Both,All Ages,Eating disorders,Number,2008,0.149034863343,0.244361897306,0.0844557179048
Deaths,Cambodia,Both,All Ages,Alcohol use disorders,Number,2000,167.12872547,257.391156791,109.644198858
Deaths,Cambodia,Both,All Ages,Drug use disorders,Number,2000,48.9058735902,101.959188549,24.6253838403
Deaths,Cambodia,Both,All Ages,Eating disorders,Number,2000,0.410358321743,0.705457282012,0.223402687002
Deaths,Uganda,Both,All Ages,Eating disorders,Number,2013,1.23827224195,2.43558978167,0.673042743683
Deaths,Botswana,Both,All Ages,Alcohol use disorders,Number,2013,36.3348644197,62.3306240937,14.8058193949
Deaths,Botswana,Both,All Ages,Drug use disorders,Number,2013,56.4425358002,92.3781052549,23.9985552296
Deaths,Rwanda,Both,All Ages,Alcohol use disorders,Number,2013,101.725652185,148.354612992,70.8533216581
Deaths,Rwanda,Both,All Ages,Drug use disorders,Number,2013,22.2250467574,29.2070394523,14.6174685635
Deaths,Rwanda,Both,All Ages,Eating disorders,Number,2013,0.334706666763,0.811683094759,0.201480543095
Deaths,Saudi Arabia,Both,All Ages,Eating disorders,Number,2012,0.447094884063,0.532155258913,0.359231847694
Deaths,Oman,Both,All Ages,Alcohol use disorders,Number,2013,7.20096641753,9.45621459204,4.89825607045
Deaths,Oman,Both,All Ages,Drug use disorders,Number,2013,17.0732982491,21.7510573339,12.4469587609
Deaths,United Arab Emirates,Both,All Ages,Alcohol use disorders,Number,2012,50.2726205756,80.3354996092,28.0524382748
Deaths,United Arab Emirates,Both,All Ages,Drug use disorders,Number,2012,140.002498504,197.216191585,91.8143161728
Deaths,United Arab Emirates,Both,All Ages,Eating disorders,Number,2012,0.570971094357,0.883639112656,0.315177824965
Deaths,Afghanistan,Both,All Ages,Alcohol use disorders,Number,2013,123.012780023,265.705420588,43.6590869115
Deaths,Afghanistan,Both,All Ages,Drug use disorders,Number,2013,235.018721588,659.115566919,67.5343645766
Deaths,Thailand,Both,All Ages,Alcohol use disorders,Number,2013,2017.61636394,2439.90122891,1490.25142412
Deaths,Thailand,Both,All Ages,Drug use disorders,Number,2013,588.913386622,695.574980519,443.800559324
Deaths,Thailand,Both,All Ages,Eating disorders,Number,2013,7.50481294499,9.99316430637,5.98481594763
Deaths,Bangladesh,Both,All Ages,Eating disorders,Number,2013,4.35357998541,6.89535270662,2.70228827423
Deaths,Latvia,Both,All Ages,Alcohol use disorders,Number,2013,286.444060229,321.384234926,255.753777903
Deaths,Latvia,Both,All Ages,Drug use disorders,Number,2013,56.1673678033,63.1707231076,48.9754232093
Deaths,Latvia,Both,All Ages,Eating disorders,Number,2013,0.0377489352261,0.0483084791135,0.0289543269204
Deaths,Papua New Guinea,Both,All Ages,Alcohol use disorders,Number,2013,52.8079570043,187.206453377,22.1327856257
Deaths,Papua New Guinea,Both,All Ages,Drug use disorders,Number,2013,28.5162557682,59.7512567991,11.2977178213
Deaths,Slovenia,Both,All Ages,Alcohol use disorders,Number,2013,177.62066628,201.856815664,154.9967099
Deaths,Slovenia,Both,All Ages,Drug use disorders,Number,2013,27.680383355,31.9876481126,23.1312650632
Deaths,Syria,Both,All Ages,Alcohol use disorders,Number,2008,29.3461133272,40.9524992136,21.7733982918
Deaths,Syria,Both,All Ages,Drug use disorders,Number,2008,129.808959764,159.502271189,109.28375894
Deaths,Romania,Both,All Ages,Alcohol use disorders,Number,2013,612.773834241,669.001634392,558.571824506
Deaths,Romania,Both,All Ages,Drug use disorders,Number,2013,532.669004554,574.794470951,489.934841475
Deaths,Andorra,Both,All Ages,Alcohol use disorders,Number,2013,1.07098917511,1.75170541973,0.703041684868
Deaths,Andorra,Both,All Ages,Drug use disorders,Number,2013,1.8867171601,2.72114016295,1.15613069718
Deaths,Andorra,Both,All Ages,Eating disorders,Number,2013,0.00591685142023,0.013645787762,0.00326767491975
Deaths,Tonga,Both,All Ages,Alcohol use disorders,Number,2013,0.514658981966,0.751290235009,0.256006773519
Deaths,Tonga,Both,All Ages,Drug use disorders,Number,2013,0.581997752242,0.764687737775,0.43695264113
Deaths,Romania,Both,All Ages,Eating disorders,Number,2013,0.200532084939,0.236241637131,0.172521176679
Deaths,Germany,Both,All Ages,Alcohol use disorders,Number,2013,5622.73772846,6145.18304396,5124.23659887
Deaths,Germany,Both,All Ages,Drug use disorders,Number,2013,1552.78718778,1723.03108578,1350.95999997
Deaths,Germany,Both,All Ages,Eating disorders,Number,2013,25.9028756293,32.0191268829,21.0394094883
Deaths,Swaziland,Both,All Ages,Alcohol use disorders,Number,2010,18.1979682133,29.9058203987,10.1545969168
Deaths,Swaziland,Both,All Ages,Drug use disorders,Number,2010,22.1460779202,35.393324476,13.5425730539
Deaths,Sri Lanka,Both,All Ages,Alcohol use disorders,Number,2014,305.882656871,422.332859422,202.836130074
Deaths,Sri Lanka,Both,All Ages,Drug use disorders,Number,2014,111.517588516,190.423653757,80.4156212969
Deaths,Sri Lanka,Both,All Ages,Eating disorders,Number,2014,1.1197620616,1.56441821212,0.842116257592
Deaths,Ukraine,Both,All Ages,Alcohol use disorders,Number,2013,8593.82349551,12530.9628159,6259.15510815
Deaths,Ukraine,Both,All Ages,Drug use disorders,Number,2013,3280.29828231,3780.35212416,2690.48777944
Deaths,Ukraine,Both,All Ages,Eating disorders,Number,2013,0.878469987875,1.1214701977,0.698088098945
Deaths,Fiji,Both,All Ages,Alcohol use disorders,Number,2013,1.86447691861,2.81538656425,1.30622448971
Deaths,Fiji,Both,All Ages,Drug use disorders,Number,2013,3.84114674458,5.64394266035,2.88681534683
Deaths,Fiji,Both,All Ages,Eating disorders,Number,2013,0.0628861396288,0.109053870093,0.0444428658172
Deaths,Pakistan,Both,All Ages,Alcohol use disorders,Number,2013,1441.68149074,2555.39759346,502.87658241
Deaths,Pakistan,Both,All Ages,Drug use disorders,Number,2013,978.158287952,1285.75191373,734.650248835
Deaths,Armenia,Both,All Ages,Alcohol use disorders,Number,2004,43.6340864186,49.7242661145,38.8326051882
Deaths,Armenia,Both,All Ages,Drug use disorders,Number,2004,48.8725375876,54.4350969432,43.6369754701
Deaths,Armenia,Both,All Ages,Eating disorders,Number,2004,0.027955411278,0.0350355911356,0.0219743643031
Deaths,American Samoa,Both,All Ages,Eating disorders,Number,2000,0.00705499403712,0.00966641411653,0.00392231666856
Deaths,Armenia,Both,All Ages,Alcohol use disorders,Number,2013,46.8625446612,51.185768637,42.8071715177
Deaths,Armenia,Both,All Ages,Drug use disorders,Number,2013,48.5127066514,54.9412246594,42.7066544756
Deaths,Armenia,Both,All Ages,Eating disorders,Number,2013,0.023979114592,0.0280736701128,0.0204074192471
Deaths,China,Both,All Ages,Eating disorders,Number,2014,63.8697168057,71.6212245335,48.9090714628
Deaths,Sierra Leone,Both,All Ages,Alcohol use disorders,Number,2000,31.835546149,46.6980854904,22.35737863
Deaths,Sierra Leone,Both,All Ages,Drug use disorders,Number,2000,16.9072466039,26.3519288964,11.1966824878
Deaths,Sierra Leone,Both,All Ages,Eating disorders,Number,2000,0.0912399666009,0.209104869535,0.0478258862671
Deaths,Pakistan,Both,All Ages,Alcohol use disorders,Number,2007,1200.85287852,2110.39873236,419.72581413
Deaths,Pakistan,Both,All Ages,Drug use disorders,Number,2007,815.516638243,1078.81306813,578.238539857
Deaths,Pakistan,Both,All Ages,Eating disorders,Number,2007,5.93608915549,12.6219066227,3.4456499903
Deaths,Israel,Both,All Ages,Alcohol use disorders,Number,2013,59.8213491231,69.2998259835,51.6740759524
Deaths,Israel,Both,All Ages,Drug use disorders,Number,2013,62.3382635543,76.9964406986,49.279053417
Deaths,Israel,Both,All Ages,Eating disorders,Number,2013,0.255187824819,0.310051683313,0.206507878476
Deaths,Swaziland,Both,All Ages,Alcohol use disorders,Number,2013,17.9543936429,29.0647200163,9.75274913798
Deaths,Swaziland,Both,All Ages,Drug use disorders,Number,2013,23.4688256924,35.3350972795,13.834544082
Deaths,Swaziland,Both,All Ages,Eating disorders,Number,2013,0.0734414759096,0.141310150171,0.0260132181468
Deaths,Papua New Guinea,Both,All Ages,Eating disorders,Number,2013,0.230259431932,0.390978923843,0.132845168025
Deaths,Malta,Both,All Ages,Alcohol use disorders,Number,2013,2.41552455338,2.7638610084,2.09086053148
Deaths,Malta,Both,All Ages,Drug use disorders,Number,2013,6.89175107007,7.99237538791,5.6975399489
Deaths,Malta,Both,All Ages,Eating disorders,Number,2013,0.0967873710133,0.117651487044,0.0786349200087
Deaths,Bahrain,Both,All Ages,Alcohol use disorders,Number,1996,4.59752195455,6.7255558476,3.46376707934
Deaths,Bahrain,Both,All Ages,Drug use disorders,Number,1996,7.59109464691,10.155193588,3.90544697228
Deaths,Bahrain,Both,All Ages,Eating disorders,Number,1996,0.0726702741889,0.0950317389314,0.0564978781811
Deaths,Tunisia,Both,All Ages,Alcohol use disorders,Number,1998,19.1937417335,27.9646573271,12.5210047619
Deaths,Tunisia,Both,All Ages,Drug use disorders,Number,1998,55.8858920925,71.5466996115,42.589013955
Deaths,Saint Lucia,Both,All Ages,Alcohol use disorders,Number,2009,4.74156741193,5.21017750536,4.29517459355
Deaths,Saint Lucia,Both,All Ages,Drug use disorders,Number,2009,1.44420605804,1.74606906881,1.18375747632
Deaths,Democratic Republic of the Congo,Both,All Ages,Alcohol use disorders,Number,2000,473.842787393,949.796525056,279.823885328
Deaths,Democratic Republic of the Congo,Both,All Ages,Drug use disorders,Number,2000,319.247036049,472.814099119,171.882489583
Deaths,Kyrgyzstan,Both,All Ages,Alcohol use disorders,Number,2013,376.144828479,413.460751017,340.895770461
Deaths,Kyrgyzstan,Both,All Ages,Drug use disorders,Number,2013,187.819558287,208.94148863,167.413764483
Deaths,Kyrgyzstan,Both,All Ages,Eating disorders,Number,2013,0.0590779144502,0.0701894887833,0.0511921694169
Deaths,Denmark,Both,All Ages,Eating disorders,Number,2013,1.34081233493,1.71889202536,1.02824403817
Deaths,Algeria,Both,All Ages,Alcohol use disorders,Number,2009,86.7114377586,120.420114805,63.1490016448
Deaths,Algeria,Both,All Ages,Drug use disorders,Number,2009,287.242968472,344.251822283,216.759858469
Deaths,Algeria,Both,All Ages,Eating disorders,Number,2009,0.946344687422,1.38907443586,0.676592656923
Deaths,Libya,Both,All Ages,Alcohol use disorders,Number,1996,11.0336098315,15.7485501401,8.2380599717
Deaths,Libya,Both,All Ages,Drug use disorders,Number,1996,36.0547300195,48.088792405,25.6812080868
Deaths,Libya,Both,All Ages,Eating disorders,Number,1996,0.151482052464,0.230958170552,0.0992263863354
Deaths,Uzbekistan,Both,All Ages,Eating disorders,Number,2013,0.252878354063,0.297147055577,0.214394890189
Deaths,South Korea,Both,All Ages,Alcohol use disorders,Number,2000,1244.43262421,1497.64683252,730.409088683
Deaths,South Korea,Both,All Ages,Drug use disorders,Number,2000,255.388005035,299.711405124,161.773430255
Deaths,South Korea,Both,All Ages,Eating disorders,Number,2000,6.48136039847,8.05969833789,4.42902854268
Deaths,Ghana,Both,All Ages,Alcohol use disorders,Number,2014,228.783165906,306.269798216,176.509161777
Deaths,Ghana,Both,All Ages,Drug use disorders,Number,2014,256.63395925,357.764665541,131.549979874
Deaths,Ghana,Both,All Ages,Eating disorders,Number,2014,1.37696039909,2.44830694771,0.839401350044
Deaths,Malaysia,Both,All Ages,Alcohol use disorders,Number,2014,443.792004729,748.903411614,314.09797131
Deaths,Malaysia,Both,All Ages,Drug use disorders,Number,2014,400.614461288,705.734758277,303.467880029
Deaths,Malaysia,Both,All Ages,Eating disorders,Number,2014,3.53996344967,5.50803659091,2.41640306753
Deaths,Tonga,Both,All Ages,Alcohol use disorders,Number,2002,0.466487194384,0.677134903422,0.219298928551
Deaths,Tonga,Both,All Ages,Drug use disorders,Number,2002,0.522194365616,0.724613520297,0.377499241649
Deaths,Spain,Both,All Ages,Alcohol use disorders,Number,2013,384.638491434,417.442501663,351.16106286
Deaths,Spain,Both,All Ages,Drug use disorders,Number,2013,852.554699993,931.111268002,760.632964997
Deaths,Spain,Both,All Ages,Eating disorders,Number,2013,4.09778281768,4.96699776864,3.29488097819
Deaths,Cape Verde,Both,All Ages,Alcohol use disorders,Number,2014,5.56809262162,14.2187689444,2.94086497178
Deaths,Cape Verde,Both,All Ages,Drug use disorders,Number,2014,16.898979484,24.0853690506,12.5069102499
Deaths,Cape Verde,Both,All Ages,Eating disorders,Number,2014,0.0153114643706,0.0236998405524,0.010101786684
Deaths,Zambia,Both,All Ages,Alcohol use disorders,Number,2014,211.819728281,283.294330147,150.511686882
Deaths,Zambia,Both,All Ages,Drug use disorders,Number,2014,31.3172054467,43.250925543,22.1134073997
Deaths,Nicaragua,Both,All Ages,Alcohol use disorders,Number,2007,251.572785713,311.756059744,188.943120857
Deaths,Nicaragua,Both,All Ages,Drug use disorders,Number,2007,19.8666617391,28.9480880885,16.6214437104
Deaths,Nicaragua,Both,All Ages,Eating disorders,Number,2007,0.181866277033,0.21859953383,0.135281279905
Deaths,Mali,Both,All Ages,Alcohol use disorders,Number,1995,53.7659657416,93.5404073254,13.5162128339
Deaths,Mali,Both,All Ages,Drug use disorders,Number,1995,25.622541935,42.2492988587,16.519158865
Deaths,Federated States of Micronesia,Both,All Ages,Alcohol use disorders,Number,1996,0.766908250299,1.27345163312,0.486275222844
Deaths,Federated States of Micronesia,Both,All Ages,Drug use disorders,Number,1996,0.639313425349,1.04402928864,0.411116240938
Deaths,Federated States of Micronesia,Both,All Ages,Eating disorders,Number,1996,0.00516046476183,0.00809733190312,0.00306349229762
Deaths,Solomon Islands,Both,All Ages,Alcohol use disorders,Number,2014,3.91176309743,7.42499686611,2.31096993134
Deaths,Solomon Islands,Both,All Ages,Drug use disorders,Number,2014,2.84922112433,5.45541516857,1.39418440518
Deaths,Mali,Both,All Ages,Eating disorders,Number,1995,0.169934241918,0.508705982328,0.0471385246825
Deaths,Jordan,Both,All Ages,Alcohol use disorders,Number,1996,9.9147897111,14.1183782793,7.35056927108
Deaths,Jordan,Both,All Ages,Drug use disorders,Number,1996,41.2426329285,60.9221484001,29.6085460405
Deaths,Jordan,Both,All Ages,Eating disorders,Number,1996,0.156144890107,0.229064887788,0.110214951318
Deaths,Saint Lucia,Both,All Ages,Alcohol use disorders,Number,2012,4.56647496642,5.07051187097,4.10101694906
Deaths,South Sudan,Both,All Ages,Alcohol use disorders,Number,2009,62.6720063205,101.574254778,34.943615797
Deaths,South Sudan,Both,All Ages,Drug use disorders,Number,2009,13.1865423639,21.5007151211,7.00928951062
Deaths,Pakistan,Both,All Ages,Eating disorders,Number,2013,7.20364035171,13.4346769755,4.29431899869
Deaths,Vietnam,Both,All Ages,Eating disorders,Number,1998,2.84231928658,5.36936298647,1.61857111505
Deaths,Federated States of Micronesia,Both,All Ages,Alcohol use disorders,Number,2014,0.791421588745,1.43848711331,0.45319465442
Deaths,Federated States of Micronesia,Both,All Ages,Drug use disorders,Number,2014,0.703883108691,1.06037522002,0.470993687069
Deaths,Federated States of Micronesia,Both,All Ages,Eating disorders,Number,2014,0.00613540013967,0.00966480954469,0.00367796153498
Deaths,Bosnia and Herzegovina,Both,All Ages,Alcohol use disorders,Number,2013,145.247363348,315.610806583,99.4435632689
Deaths,Bosnia and Herzegovina,Both,All Ages,Drug use disorders,Number,2013,31.3567171386,43.2006705965,5.74607993786
Deaths,Bosnia and Herzegovina,Both,All Ages,Eating disorders,Number,2013,0.0327574292199,0.0421995654294,0.0227431244736
Deaths,Kazakhstan,Both,All Ages,Alcohol use disorders,Number,2014,1269.76896248,1477.52327282,1101.73448298
Deaths,Kazakhstan,Both,All Ages,Drug use disorders,Number,2014,815.248353285,948.699205829,699.922336434
Deaths,Kazakhstan,Both,All Ages,Eating disorders,Number,2014,0.574392678993,0.697892525886,0.458659778777
Deaths,Mali,Both,All Ages,Alcohol use disorders,Number,2014,70.3127069151,131.880155227,20.0362872524
Deaths,Mali,Both,All Ages,Drug use disorders,Number,2014,86.3470341542,130.446207375,44.9789349312
Deaths,Mali,Both,All Ages,Eating disorders,Number,2014,0.307396639865,0.708806774433,0.149532006774
Deaths,Luxembourg,Both,All Ages,Eating disorders,Number,2012,0.0821452468152,0.0988307386504,0.0674115991119
Deaths,Uruguay,Both,All Ages,Alcohol use disorders,Number,2013,89.5117610996,98.4228246232,81.7467101378
Deaths,Portugal,Both,All Ages,Alcohol use disorders,Number,2005,236.403969354,254.241963683,218.023476138
Deaths,Portugal,Both,All Ages,Drug use disorders,Number,2005,146.223965796,158.755068021,131.874524511
Deaths,Portugal,Both,All Ages,Eating disorders,Number,2005,0.285109992309,0.335729865383,0.241071087882
Deaths,Japan,Both,All Ages,Alcohol use disorders,Number,2013,565.245098395,596.735916014,537.006130668
Deaths,Japan,Both,All Ages,Drug use disorders,Number,2013,662.308352341,697.025753508,616.454830791
Deaths,Japan,Both,All Ages,Eating disorders,Number,2013,72.3247696799,79.4960395966,65.8465162673
Deaths,Philippines,Both,All Ages,Alcohol use disorders,Number,2009,1082.41678277,1212.4174472,967.527604218
Deaths,Philippines,Both,All Ages,Drug use disorders,Number,2009,401.576493813,486.748749173,326.890379434
Deaths,Philippines,Both,All Ages,Eating disorders,Number,2009,28.0929626335,33.8709515051,22.6802136307
Deaths,Namibia,Both,All Ages,Alcohol use disorders,Number,2014,35.7839639335,58.9723810963,21.7529004506
Deaths,Namibia,Both,All Ages,Drug use disorders,Number,2014,46.4740628227,64.4011364913,30.3843862089
Deaths,Namibia,Both,All Ages,Eating disorders,Number,2014,0.113533152597,0.18683524463,0.0466634686225
Deaths,Tonga,Both,All Ages,Eating disorders,Number,2014,0.0039957858399,0.00560058465459,0.00263826097661
Deaths,Barbados,Both,All Ages,Alcohol use disorders,Number,2013,4.44563155092,5.0352593331,3.88628808355
Deaths,Barbados,Both,All Ages,Drug use disorders,Number,2013,1.09701510692,1.3257589075,0.881626980002
Deaths,Barbados,Both,All Ages,Eating disorders,Number,2013,0.0308331705199,0.0367889737571,0.0256686605822
Deaths,Israel,Both,All Ages,Alcohol use disorders,Number,2009,58.2547976453,66.455858515,50.4539633301
Deaths,Israel,Both,All Ages,Drug use disorders,Number,2009,65.0735341806,81.0767910443,51.6226739855
Deaths,Israel,Both,All Ages,Eating disorders,Number,2009,0.335497548387,0.417787217048,0.263576309308
Deaths,Vanuatu,Both,All Ages,Eating disorders,Number,2005,0.00850359966387,0.0139077273423,0.00534641760297
Deaths,Togo,Both,All Ages,Alcohol use disorders,Number,2014,59.4488983084,83.0360542652,41.9860063421
Deaths,Togo,Both,All Ages,Drug use disorders,Number,2014,69.9562882608,92.4532187095,39.1801257437
Deaths,Uruguay,Both,All Ages,Alcohol use disorders,Number,2011,83.8164114619,92.2930001206,76.4755474734
Deaths,Uruguay,Both,All Ages,Drug use disorders,Number,2011,33.3107771147,35.9086749657,30.8490832174
Deaths,Spain,Both,All Ages,Eating disorders,Number,2005,3.75981967532,4.38930203355,3.21085845067
Deaths,Macedonia,Both,All Ages,Alcohol use disorders,Number,2009,20.4336817311,26.9312988411,14.4396120007
Deaths,Macedonia,Both,All Ages,Drug use disorders,Number,2009,11.6951438206,15.0452139891,5.91097988557
Deaths,Macedonia,Both,All Ages,Eating disorders,Number,2009,0.0241217732785,0.0360996314639,0.0189750126078
Deaths,Lesotho,Both,All Ages,Alcohol use disorders,Number,2014,32.3487918405,72.8063928933,17.1158897247
Deaths,Lesotho,Both,All Ages,Drug use disorders,Number,2014,46.0248822317,80.2683354448,29.212524344
Deaths,Lesotho,Both,All Ages,Eating disorders,Number,2014,0.156505203483,0.286345745333,0.0459384602765
Deaths,Bhutan,Both,All Ages,Alcohol use disorders,Number,2014,11.4173904673,30.5799434741,6.25420977752
